    CELLID   PRES       TEMPC    ZMF$1        ZMF$2        ZMF$3        ZMF$4      PHST SLIQ      SGAS       DLIQ       DGAS      VISLIQ     VISGAS     XMF$1        XMF$2        XMF$3        XMF$4        YMF$1        YMF$2        YMF$3        YMF$4
      6647   148.6609    93.000  0.242518087  0.754865288  0.000006758  0.002609867  1  1.000000  0.000000   348.7946        NaN  4.148E-02        NaN  0.242518087  0.754865288  0.000006758  0.002609867          NaN          NaN          NaN          NaN
      6648   130.6592    93.000  0.965202515  0.005764758  0.029028914  0.000003813  1  0.000000  1.000000        NaN    85.9391        NaN  1.561E-02          NaN          NaN          NaN          NaN  0.965202515  0.005764758  0.029028914  0.000003813
      6649   114.2369    93.000  0.077709482  0.101354935  0.144485330  0.676450253  1  1.000000  0.000000   768.7760        NaN  4.628E-01        NaN  0.077709482  0.101354935  0.144485330  0.676450253          NaN          NaN          NaN          NaN
      6650   114.3319    93.000  0.025669459  0.302900187  0.000416362  0.671013992  1  1.000000  0.000000   766.9537        NaN  4.704E-01        NaN  0.025669459  0.302900187  0.000416362  0.671013992          NaN          NaN          NaN          NaN
      6651   116.1836    93.000  0.829165774  0.024769269  0.009793522  0.136271435  2  0.188409  0.811591   740.5777    69.7340  3.828E-01  1.502E-02  0.325557447  0.036048092  0.033413044  0.604981417  0.975173343  0.021499280  0.002945682  0.000381695
      6652   142.8296    93.000  0.937456742  0.018550304  0.000027508  0.043965446  2  0.070169  0.929831   736.8274    84.2159  3.785E-01  1.583E-02  0.380160471  0.030722914  0.000168588  0.588948027  0.981808447  0.017581563  0.000016280  0.000593710
      6653   157.6190    93.000  0.063643279  0.935824666  0.000002118  0.000529936  1  1.000000  0.000000   418.5938        NaN  5.537E-02        NaN  0.063643279  0.935824666  0.000002118  0.000529936          NaN          NaN          NaN          NaN
      6654   148.5570    93.000  0.000000001  0.020854700  0.002018543  0.977126756  1  1.000000  0.000000   816.5621        NaN  6.247E-01        NaN  0.000000001  0.020854700  0.002018543  0.977126756          NaN          NaN          NaN          NaN
      6655   129.2633    93.000  0.003021050  0.707987321  0.268137738  0.020853891  1  1.000000  0.000000   516.1354        NaN  8.726E-02        NaN  0.003021050  0.707987321  0.268137738  0.020853891          NaN          NaN          NaN          NaN
      6656   149.0870    93.000  0.705481994  0.002377699  0.285381267  0.006759040  2  0.395717  0.604283   454.1663   129.6003  6.291E-02  1.772E-02  0.500805759  0.002884801  0.482808790  0.013500651  0.907643091  0.001876828  0.090379807  0.000100273
      6657   115.6527    93.000  0.348431897  0.186943986  0.463068889  0.001555227  1  1.000000  0.000000   456.5492        NaN  6.319E-02        NaN  0.348431897  0.186943986  0.463068889  0.001555227          NaN          NaN          NaN          NaN
      6658   117.9754    93.000  0.054377310  0.275975088  0.626528788  0.043118814  1  1.000000  0.000000   578.5966        NaN  1.225E-01        NaN  0.054377310  0.275975088  0.626528788  0.043118814          NaN          NaN          NaN          NaN
      6659   118.1843    93.000  0.256929941  0.081521758  0.615440890  0.046107410  1  1.000000  0.000000   549.6675        NaN  1.020E-01        NaN  0.256929941  0.081521758  0.615440890  0.046107410          NaN          NaN          NaN          NaN
      6660   150.3256    93.000  0.370472132  0.000306120  0.629173895  0.000047853  1  1.000000  0.000000   504.0085        NaN  8.026E-02        NaN  0.370472132  0.000306120  0.629173895  0.000047853          NaN          NaN          NaN          NaN
      6661   128.2211    93.000  0.229529281  0.671068694  0.012777799  0.086624226  1  1.000000  0.000000   472.4217        NaN  6.940E-02        NaN  0.229529281  0.671068694  0.012777799  0.086624226          NaN          NaN          NaN          NaN
      6662   141.9186    93.000  0.790258395  0.019734217  0.189974793  0.000032595  2  0.176871  0.823129   434.1285   128.4577  5.741E-02  1.752E-02  0.494889574  0.026476816  0.478507130  0.000126481  0.889605850  0.017466341  0.092926794  0.000001016
      6663   123.4317    93.000  0.020043886  0.377698699  0.000383109  0.601874307  1  1.000000  0.000000   754.1940        NaN  4.329E-01        NaN  0.020043886  0.377698699  0.000383109  0.601874307          NaN          NaN          NaN          NaN
      6664   136.2237    93.000  0.131285369  0.726815403  0.000076820  0.141822408  1  1.000000  0.000000   550.5622        NaN  1.055E-01        NaN  0.131285369  0.726815403  0.000076820  0.141822408          NaN          NaN          NaN          NaN
      6665   148.6151    93.000  0.288641973  0.000193199  0.656780025  0.054384802  1  1.000000  0.000000   565.5096        NaN  1.130E-01        NaN  0.288641973  0.000193199  0.656780025  0.054384802          NaN          NaN          NaN          NaN
      6666   161.7448    93.000  0.964100180  0.000000019  0.000006673  0.035893128  2  0.063220  0.936780   735.3629    91.7990  3.775E-01  1.637E-02  0.419803455  0.000000033  0.000043018  0.580153494  0.999260193  0.000000018  0.000004325  0.000735464
      6667   130.9398    93.000  0.375928893  0.018526048  0.000647141  0.604897918  2  0.968619  0.031381   744.5419    75.9618  3.984E-01  1.542E-02  0.358096405  0.018750941  0.000664232  0.622488422  0.988666586  0.010798540  0.000059901  0.000474973
      6668   145.2950    93.000  0.074555920  0.028166958  0.841356511  0.055920611  1  1.000000  0.000000   612.8857        NaN  1.515E-01        NaN  0.074555920  0.028166958  0.841356511  0.055920611          NaN          NaN          NaN          NaN
      6669   158.4040    93.000  0.862756209  0.000720182  0.125636554  0.010887055  2  0.104422  0.895578   517.8088   128.1756  8.650E-02  1.782E-02  0.481140318  0.001049638  0.442279983  0.075530061  0.924542182  0.000666841  0.074370025  0.000420952
      6670   160.0259    93.000  0.065841770  0.809967734  0.031964001  0.092226495  1  1.000000  0.000000   533.9475        NaN  9.734E-02        NaN  0.065841770  0.809967734  0.031964001  0.092226495          NaN          NaN          NaN          NaN
      6671   156.0744    93.000  0.000002053  0.656437679  0.335851315  0.007708954  1  1.000000  0.000000   526.8729        NaN  9.354E-02        NaN  0.000002053  0.656437679  0.335851315  0.007708954          NaN          NaN          NaN          NaN
      6672   137.5738    93.000  0.009957850  0.001208982  0.000288497  0.988544670  1  1.000000  0.000000   816.6495        NaN  6.188E-01        NaN  0.009957850  0.001208982  0.000288497  0.988544670          NaN          NaN          NaN          NaN
      6673   151.7963    93.000  0.014124750  0.024625479  0.109716331  0.851533441  1  1.000000  0.000000   801.7467        NaN  5.749E-01        NaN  0.014124750  0.024625479  0.109716331  0.851533441          NaN          NaN          NaN          NaN
      6674   124.4937    93.000  0.184332793  0.130196595  0.001932989  0.683537624  1  1.000000  0.000000   764.6500        NaN  4.620E-01        NaN  0.184332793  0.130196595  0.001932989  0.683537624          NaN          NaN          NaN          NaN
      6675   142.2749    93.000  0.025438367  0.016077786  0.732085116  0.226398732  1  1.000000  0.000000   680.5447        NaN  2.390E-01        NaN  0.025438367  0.016077786  0.732085116  0.226398732          NaN          NaN          NaN          NaN
      6676   146.7591    93.000  0.110397032  0.812250192  0.077352636  0.000000140  1  1.000000  0.000000   422.5895        NaN  5.594E-02        NaN  0.110397032  0.812250192  0.077352636  0.000000140          NaN          NaN          NaN          NaN
      6677   143.3693    93.000  0.874470750  0.125484691  0.000037007  0.000007552  1  0.000000  1.000000        NaN   104.9142        NaN  1.650E-02          NaN          NaN          NaN          NaN  0.874470750  0.125484691  0.000037007  0.000007552
      6678   114.8446    93.000  0.010304056  0.974728313  0.000003537  0.014964093  1  1.000000  0.000000   430.1392        NaN  5.746E-02        NaN  0.010304056  0.974728313  0.000003537  0.014964093          NaN          NaN          NaN          NaN
      6679   139.2270    93.000  0.614468965  0.360586914  0.023194262  0.001749859  1  1.000000  0.000000   184.4997        NaN  2.152E-02        NaN  0.614468965  0.360586914  0.023194262  0.001749859          NaN          NaN          NaN          NaN
      6680   128.0713    93.000  0.281434960  0.023406089  0.660843373  0.034315578  1  1.000000  0.000000   547.0195        NaN  1.006E-01        NaN  0.281434960  0.023406089  0.660843373  0.034315578          NaN          NaN          NaN          NaN
      6681   159.6698    93.000  0.479510735  0.000007657  0.247569587  0.272912021  2  0.899958  0.100042   648.8390   106.7278  1.959E-01  1.685E-02  0.433232869  0.000007938  0.267966356  0.298792836  0.966308802  0.000004704  0.033015440  0.000671054
      6682   147.3959    93.000  0.003522286  0.635941337  0.000884999  0.359651378  1  1.000000  0.000000   689.9589        NaN  2.727E-01        NaN  0.003522286  0.635941337  0.000884999  0.359651378          NaN          NaN          NaN          NaN
      6683   124.8163    93.000  0.001154944  0.310978626  0.687653695  0.000212735  1  1.000000  0.000000   567.4849        NaN  1.152E-01        NaN  0.001154944  0.310978626  0.687653695  0.000212735          NaN          NaN          NaN          NaN
      6684   118.1924    93.000  0.015597805  0.588645312  0.046369221  0.349387662  1  1.000000  0.000000   682.3175        NaN  2.530E-01        NaN  0.015597805  0.588645312  0.046369221  0.349387662          NaN          NaN          NaN          NaN
      6685   114.0716    93.000  0.000144242  0.012723923  0.770460011  0.216671824  1  1.000000  0.000000   676.6598        NaN  2.288E-01        NaN  0.000144242  0.012723923  0.770460011  0.216671824          NaN          NaN          NaN          NaN
      6686   129.9547    93.000  0.014887428  0.000000054  0.003580663  0.981531855  1  1.000000  0.000000   815.0688        NaN  6.114E-01        NaN  0.014887428  0.000000054  0.003580663  0.981531855          NaN          NaN          NaN          NaN
      6687   141.9967    93.000  0.251464000  0.735286633  0.003423068  0.009826298  1  1.000000  0.000000   354.3914        NaN  4.230E-02        NaN  0.251464000  0.735286633  0.003423068  0.009826298          NaN          NaN          NaN          NaN
      6688   131.9540    93.000  0.053175408  0.458092163  0.141932330  0.346800099  1  1.000000  0.000000   686.8391        NaN  2.612E-01        NaN  0.053175408  0.458092163  0.141932330  0.346800099          NaN          NaN          NaN          NaN
      6689   140.4818    93.000  0.637789010  0.021627726  0.111143640  0.229439624  2  0.517211  0.482789   688.2489    90.7291  2.593E-01  1.594E-02  0.383981952  0.026345302  0.182410622  0.407262124  0.964505490  0.015554966  0.019404277  0.000535267
      6690   138.7985    93.000  0.912205818  0.009205786  0.078588394  0.000000002  1  0.000000  1.000000        NaN   115.8774        NaN  1.683E-02          NaN          NaN          NaN          NaN  0.912205818  0.009205786  0.078588394  0.000000002
      6691   114.2850    93.000  0.000653211  0.095952077  0.442627897  0.460766815  1  1.000000  0.000000   733.6365        NaN  3.508E-01        NaN  0.000653211  0.095952077  0.442627897  0.460766815          NaN          NaN          NaN          NaN
      6692   160.3152    93.000  0.083492569  0.620465648  0.209597194  0.086444589  1  1.000000  0.000000   557.0859        NaN  1.109E-01        NaN  0.083492569  0.620465648  0.209597194  0.086444589          NaN          NaN          NaN          NaN
      6693   160.5494    93.000  0.339040423  0.443738138  0.000001241  0.217220198  1  1.000000  0.000000   582.9832        NaN  1.282E-01        NaN  0.339040423  0.443738138  0.000001241  0.217220198          NaN          NaN          NaN          NaN
      6694   142.9602    93.000  0.002002868  0.013607551  0.923473380  0.060916200  1  1.000000  0.000000   629.1340        NaN  1.676E-01        NaN  0.002002868  0.013607551  0.923473380  0.060916200          NaN          NaN          NaN          NaN
      6695   133.2187    93.000  0.000000000  0.994153640  0.005846356  0.000000004  1  1.000000  0.000000   425.8201        NaN  5.677E-02        NaN  0.000000000  0.994153640  0.005846356  0.000000004          NaN          NaN          NaN          NaN
      6696   136.6938    93.000  0.049035828  0.000029544  0.073799860  0.877134768  1  1.000000  0.000000   802.5485        NaN  5.753E-01        NaN  0.049035828  0.000029544  0.073799860  0.877134768          NaN          NaN          NaN          NaN
      6697   155.4028    93.000  0.132901527  0.200562730  0.189051239  0.477484504  1  1.000000  0.000000   728.7570        NaN  3.562E-01        NaN  0.132901527  0.200562730  0.189051239  0.477484504          NaN          NaN          NaN          NaN
      6698   137.7909    93.000  0.078148713  0.013490650  0.555888701  0.352471935  1  1.000000  0.000000   708.2818        NaN  2.931E-01        NaN  0.078148713  0.013490650  0.555888701  0.352471935          NaN          NaN          NaN          NaN
      6699   162.4588    93.000  0.000002312  0.139729291  0.000023838  0.860244559  1  1.000000  0.000000   803.4850        NaN  6.029E-01        NaN  0.000002312  0.139729291  0.000023838  0.860244559          NaN          NaN          NaN          NaN
      6700   123.1829    93.000  0.000041664  0.000004374  0.983702499  0.016251463  1  1.000000  0.000000   609.4740        NaN  1.461E-01        NaN  0.000041664  0.000004374  0.983702499  0.016251463          NaN          NaN          NaN          NaN
